campaign_id,campaign_name,date,day_number,daily_spend,cum_spend,total_budget,daily_budget_target,expected_cum_spend,pacing_pct,health_band,is_ground_truth_flagged
8,Incubate 24/7 Architectures Campaign,2025-12-12,12,693.52,7697.63,39146.33,652.44,7829.28,98.3,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-13,13,658.65,8356.28,39146.33,652.44,8481.72,98.5,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-14,14,671.18,9027.46,39146.33,652.44,9134.16,98.8,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-15,15,597.85,9625.31,39146.33,652.44,9786.6,98.4,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-16,16,608.01,10233.32,39146.33,652.44,10439.04,98.0,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-17,17,714.53,10947.85,39146.33,652.44,11091.48,98.7,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-18,18,690.24,11638.09,39146.33,652.44,11743.92,99.1,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-19,19,659.66,12297.75,39146.33,652.44,12396.36,99.2,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-20,20,717.21,13014.96,39146.33,652.44,13048.8,99.7,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-21,21,613.23,13628.19,39146.33,652.44,13701.24,99.5,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-22,22,591.2,14219.39,39146.33,652.44,14353.68,99.1,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-23,23,700.5,14919.89,39146.33,652.44,15006.12,99.4,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-24,24,642.72,15562.61,39146.33,652.44,15658.56,99.4,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-25,25,716.07,16278.68,39146.33,652.44,16311.0,99.8,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-26,26,662.71,16941.39,39146.33,652.44,16963.44,99.9,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-27,27,650.7,17592.09,39146.33,652.44,17615.88,99.9,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-28,28,642.23,18234.32,39146.33,652.44,18268.32,99.8,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-29,29,706.25,18940.57,39146.33,652.44,18920.76,100.1,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-30,30,669.61,19610.18,39146.33,652.44,19573.2,100.2,Healthy,False
8,Incubate 24/7 Architectures Campaign,2025-12-31,31,680.6,20290.78,39146.33,652.44,20225.64,100.3,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-01,32,618.19,20908.97,39146.33,652.44,20878.08,100.1,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-02,33,698.68,21607.65,39146.33,652.44,21530.52,100.4,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-03,34,700.82,22308.47,39146.33,652.44,22182.96,100.6,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-04,35,634.07,22942.54,39146.33,652.44,22835.4,100.5,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-05,36,638.23,23580.77,39146.33,652.44,23487.84,100.4,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-06,37,672.89,24253.66,39146.33,652.44,24140.28,100.5,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-07,38,604.27,24857.93,39146.33,652.44,24792.72,100.3,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-08,39,618.0,25475.93,39146.33,652.44,25445.16,100.1,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-09,40,655.02,26130.95,39146.33,652.44,26097.6,100.1,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-10,41,643.42,26774.37,39146.33,652.44,26750.04,100.1,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-11,42,679.42,27453.79,39146.33,652.44,27402.48,100.2,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-12,43,591.98,28045.77,39146.33,652.44,28054.92,100.0,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-13,44,649.13,28694.9,39146.33,652.44,28707.36,100.0,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-14,45,663.58,29358.48,39146.33,652.44,29359.8,100.0,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-15,46,601.8,29960.28,39146.33,652.44,30012.24,99.8,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-16,47,656.51,30616.79,39146.33,652.44,30664.68,99.8,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-17,48,603.13,31219.920000000002,39146.33,652.44,31317.12,99.7,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-18,49,628.45,31848.37,39146.33,652.44,31969.56,99.6,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-19,50,606.55,32454.920000000002,39146.33,652.44,32622.0,99.5,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-20,51,587.84,33042.76,39146.33,652.44,33274.44,99.3,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-21,52,700.45,33743.21,39146.33,652.44,33926.88,99.5,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-22,53,650.98,34394.19,39146.33,652.44,34579.32,99.5,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-23,54,591.11,34985.3,39146.33,652.44,35231.76,99.3,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-24,55,613.54,35598.840000000004,39146.33,652.44,35884.2,99.2,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-25,56,599.45,36198.29,39146.33,652.44,36536.64,99.1,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-26,57,700.48,36898.77,39146.33,652.44,37189.08,99.2,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-27,58,696.56,37595.33,39146.33,652.44,37841.52,99.3,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-28,59,652.07,38247.4,39146.33,652.44,38493.96,99.4,Healthy,False
8,Incubate 24/7 Architectures Campaign,2026-01-29,60,661.65,38909.05,39146.33,652.44,39146.4,99.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-01,1,319.27,319.27,20311.27,338.52,338.52,94.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-02,2,348.76,668.03,20311.27,338.52,677.04,98.7,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-03,3,372.33,1040.36,20311.27,338.52,1015.56,102.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-04,4,332.22,1372.58,20311.27,338.52,1354.08,101.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-05,5,343.06,1715.6399999999999,20311.27,338.52,1692.6,101.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-06,6,332.03,2047.67,20311.27,338.52,2031.12,100.8,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-07,7,359.36,2407.0299999999997,20311.27,338.52,2369.64,101.6,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-08,8,334.16,2741.19,20311.27,338.52,2708.16,101.2,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-09,9,341.53,3082.72,20311.27,338.52,3046.68,101.2,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-10,10,329.48,3412.2,20311.27,338.52,3385.2,100.8,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-11,11,330.97,3743.17,20311.27,338.52,3723.72,100.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-12,12,329.94,4073.11,20311.27,338.52,4062.24,100.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-13,13,345.52,4418.63,20311.27,338.52,4400.76,100.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-14,14,336.05,4754.68,20311.27,338.52,4739.28,100.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-15,15,339.81,5094.49,20311.27,338.52,5077.8,100.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-16,16,327.77,5422.26,20311.27,338.52,5416.32,100.1,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-17,17,343.95,5766.21,20311.27,338.52,5754.84,100.2,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-18,18,356.45,6122.66,20311.27,338.52,6093.36,100.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-19,19,369.36,6492.02,20311.27,338.52,6431.88,100.9,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-20,20,305.18,6797.2,20311.27,338.52,6770.4,100.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-21,21,321.15,7118.35,20311.27,338.52,7108.92,100.1,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-22,22,367.93,7486.28,20311.27,338.52,7447.44,100.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-23,23,337.56,7823.84,20311.27,338.52,7785.96,100.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-24,24,325.47,8149.31,20311.27,338.52,8124.48,100.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-25,25,325.74,8475.05,20311.27,338.52,8463.0,100.1,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-26,26,323.13,8798.18,20311.27,338.52,8801.52,100.0,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-27,27,316.93,9115.11,20311.27,338.52,9140.04,99.7,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-28,28,340.22,9455.33,20311.27,338.52,9478.56,99.8,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-29,29,343.08,9798.41,20311.27,338.52,9817.08,99.8,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-30,30,337.41,10135.82,20311.27,338.52,10155.6,99.8,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2025-12-31,31,307.61,10443.43,20311.27,338.52,10494.12,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-01,32,345.4,10788.83,20311.27,338.52,10832.64,99.6,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-02,33,320.11,11108.94,20311.27,338.52,11171.16,99.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-03,34,332.5,11441.44,20311.27,338.52,11509.68,99.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-04,35,328.6,11770.04,20311.27,338.52,11848.2,99.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-05,36,323.27,12093.31,20311.27,338.52,12186.72,99.2,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-06,37,349.86,12443.17,20311.27,338.52,12525.24,99.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-07,38,335.25,12778.42,20311.27,338.52,12863.76,99.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-08,39,354.56,13132.98,20311.27,338.52,13202.28,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-09,40,311.15,13444.13,20311.27,338.52,13540.8,99.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-10,41,345.77,13789.9,20311.27,338.52,13879.32,99.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-11,42,331.13,14121.03,20311.27,338.52,14217.84,99.3,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-12,43,371.55,14492.58,20311.27,338.52,14556.36,99.6,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-13,44,332.04,14824.62,20311.27,338.52,14894.88,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-14,45,351.55,15176.17,20311.27,338.52,15233.4,99.6,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-15,46,311.72,15487.89,20311.27,338.52,15571.92,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-16,47,323.23,15811.12,20311.27,338.52,15910.44,99.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-17,48,365.21,16176.33,20311.27,338.52,16248.96,99.6,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-18,49,320.01,16496.34,20311.27,338.52,16587.48,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-19,50,339.81,16836.15,20311.27,338.52,16926.0,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-20,51,320.49,17156.64,20311.27,338.52,17264.52,99.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-21,52,348.74,17505.38,20311.27,338.52,17603.04,99.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-22,53,327.21,17832.59,20311.27,338.52,17941.56,99.4,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-23,54,349.48,18182.07,20311.27,338.52,18280.08,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-24,55,336.16,18518.23,20311.27,338.52,18618.6,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-25,56,369.5,18887.73,20311.27,338.52,18957.12,99.6,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-26,57,318.27,19206.0,20311.27,338.52,19295.64,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-27,58,335.16,19541.16,20311.27,338.52,19634.16,99.5,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-28,59,349.69,19890.85,20311.27,338.52,19972.68,99.6,Healthy,False
9,Re-Intermediate Bricks-And-Clicks Networks Campaign,2026-01-29,60,320.55,20211.4,20311.27,338.52,20311.2,99.5,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-01,1,161.27,161.27,9599.46,159.99,159.99,100.8,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-02,2,163.94,325.21000000000004,9599.46,159.99,319.98,101.6,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-03,3,148.08,473.29,9599.46,159.99,479.97,98.6,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-04,4,166.67,639.96,9599.46,159.99,639.96,100.0,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-05,5,152.41,792.37,9599.46,159.99,799.95,99.1,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-06,6,173.97,966.34,9599.46,159.99,959.94,100.7,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-07,7,156.69,1123.03,9599.46,159.99,1119.93,100.3,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-08,8,160.49,1283.52,9599.46,159.99,1279.92,100.3,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-09,9,175.74,1459.26,9599.46,159.99,1439.91,101.3,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-10,10,173.77,1633.03,9599.46,159.99,1599.9,102.1,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-11,11,156.17,1789.2,9599.46,159.99,1759.89,101.7,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-12,12,169.78,1958.98,9599.46,159.99,1919.88,102.0,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-13,13,146.58,2105.56,9599.46,159.99,2079.87,101.2,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-14,14,166.23,2271.79,9599.46,159.99,2239.86,101.4,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-15,15,164.5,2436.29,9599.46,159.99,2399.85,101.5,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-16,16,171.57,2607.86,9599.46,159.99,2559.84,101.9,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-17,17,163.39,2771.25,9599.46,159.99,2719.83,101.9,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-18,18,160.07,2931.32,9599.46,159.99,2879.82,101.8,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-19,19,155.75,3087.07,9599.46,159.99,3039.81,101.6,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-20,20,148.32,3235.39,9599.46,159.99,3199.8,101.1,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-21,21,174.9,3410.29,9599.46,159.99,3359.79,101.5,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-22,22,160.19,3570.48,9599.46,159.99,3519.78,101.4,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-23,23,164.5,3734.98,9599.46,159.99,3679.77,101.5,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-24,24,164.8,3899.78,9599.46,159.99,3839.76,101.6,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-25,25,168.97,4068.75,9599.46,159.99,3999.75,101.7,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-26,26,175.82,4244.57,9599.46,159.99,4159.74,102.0,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-27,27,175.47,4420.04,9599.46,159.99,4319.73,102.3,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-28,28,147.88,4567.92,9599.46,159.99,4479.72,102.0,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-29,29,166.14,4734.06,9599.46,159.99,4639.71,102.0,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-30,30,175.88,4909.94,9599.46,159.99,4799.7,102.3,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2025-12-31,31,153.79,5063.73,9599.46,159.99,4959.69,102.1,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-01,32,157.62,5221.35,9599.46,159.99,5119.68,102.0,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-02,33,158.38,5379.73,9599.46,159.99,5279.67,101.9,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-03,34,157.24,5536.97,9599.46,159.99,5439.66,101.8,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-04,35,168.61,5705.58,9599.46,159.99,5599.65,101.9,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-05,36,159.39,5864.97,9599.46,159.99,5759.64,101.8,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-06,37,168.32,6033.29,9599.46,159.99,5919.63,101.9,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-07,38,150.88,6184.17,9599.46,159.99,6079.62,101.7,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-08,39,175.22,6359.39,9599.46,159.99,6239.61,101.9,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-09,40,159.6,6518.99,9599.46,159.99,6399.6,101.9,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-10,41,158.53,6677.5199999999995,9599.46,159.99,6559.59,101.8,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-11,42,159.61,6837.13,9599.46,159.99,6719.58,101.7,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-12,43,167.58,7004.71,9599.46,159.99,6879.57,101.8,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-13,44,156.61,7161.32,9599.46,159.99,7039.56,101.7,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-14,45,172.54,7333.86,9599.46,159.99,7199.55,101.9,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-15,46,154.08,7487.94,9599.46,159.99,7359.54,101.7,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-16,47,152.14,7640.08,9599.46,159.99,7519.53,101.6,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-17,48,172.85,7812.93,9599.46,159.99,7679.52,101.7,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-18,49,165.09,7978.02,9599.46,159.99,7839.51,101.8,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-19,50,163.64,8141.66,9599.46,159.99,7999.5,101.8,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-20,51,148.8,8290.46,9599.46,159.99,8159.49,101.6,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-21,52,165.76,8456.22,9599.46,159.99,8319.48,101.6,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-22,53,166.91,8623.13,9599.46,159.99,8479.47,101.7,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-23,54,144.38,8767.51,9599.46,159.99,8639.46,101.5,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-24,55,155.29,8922.8,9599.46,159.99,8799.45,101.4,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-25,56,168.78,9091.58,9599.46,159.99,8959.44,101.5,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-26,57,149.56,9241.14,9599.46,159.99,9119.43,101.3,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-27,58,168.45,9409.59,9599.46,159.99,9279.42,101.4,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-28,59,146.62,9556.21,9599.46,159.99,9439.41,101.2,Healthy,False
10,Repurpose Bleeding-Edge Technologies Campaign,2026-01-29,60,168.6,9724.81,9599.46,159.99,9599.4,101.3,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-01,1,735.49,735.49,43137.25,718.95,718.95,102.3,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-02,2,723.31,1458.8,43137.25,718.95,1437.9,101.5,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-03,3,761.9,2220.7,43137.25,718.95,2156.85,103.0,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-04,4,733.6,2954.3,43137.25,718.95,2875.8,102.7,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-05,5,763.78,3718.08,43137.25,718.95,3594.75,103.4,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-06,6,695.69,4413.77,43137.25,718.95,4313.7,102.3,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-07,7,700.57,5114.34,43137.25,718.95,5032.65,101.6,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-08,8,735.19,5849.53,43137.25,718.95,5751.6,101.7,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-09,9,664.53,6514.06,43137.25,718.95,6470.55,100.7,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-10,10,739.92,7253.98,43137.25,718.95,7189.5,100.9,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-11,11,770.91,8024.89,43137.25,718.95,7908.45,101.5,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-12,12,683.32,8708.21,43137.25,718.95,8627.4,100.9,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-13,13,768.13,9476.34,43137.25,718.95,9346.35,101.4,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-14,14,741.4,10217.74,43137.25,718.95,10065.3,101.5,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-15,15,788.64,11006.38,43137.25,718.95,10784.25,102.1,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-16,16,670.75,11677.13,43137.25,718.95,11503.2,101.5,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-17,17,764.64,12441.77,43137.25,718.95,12222.15,101.8,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-18,18,767.94,13209.71,43137.25,718.95,12941.1,102.1,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-19,19,731.94,13941.65,43137.25,718.95,13660.05,102.1,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-20,20,728.3,14669.95,43137.25,718.95,14379.0,102.0,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-21,21,738.55,15408.5,43137.25,718.95,15097.95,102.1,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-22,22,713.42,16121.92,43137.25,718.95,15816.9,101.9,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-23,23,751.51,16873.43,43137.25,718.95,16535.85,102.0,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-24,24,704.79,17578.22,43137.25,718.95,17254.8,101.9,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-25,25,726.87,18305.09,43137.25,718.95,17973.75,101.8,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-26,26,674.09,18979.18,43137.25,718.95,18692.7,101.5,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-27,27,726.75,19705.93,43137.25,718.95,19411.65,101.5,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-28,28,652.13,20358.06,43137.25,718.95,20130.6,101.1,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-29,29,784.82,21142.88,43137.25,718.95,20849.55,101.4,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-30,30,668.46,21811.34,43137.25,718.95,21568.5,101.1,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2025-12-31,31,790.32,22601.66,43137.25,718.95,22287.45,101.4,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2026-01-01,32,750.88,23352.54,43137.25,718.95,23006.4,101.5,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2026-01-02,33,703.35,24055.89,43137.25,718.95,23725.35,101.4,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2026-01-03,34,647.52,24703.41,43137.25,718.95,24444.3,101.1,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2026-01-04,35,761.25,25464.66,43137.25,718.95,25163.25,101.2,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2026-01-05,36,716.21,26180.87,43137.25,718.95,25882.2,101.2,Healthy,False
11,Synergize Efficient Bandwidth Campaign,2026-01-06,37,730.45,26911.32,43137.25,718.95,26601.15,101.2,Healthy,False
